code,name,market,industry,close_price,change_rate,market_cap
216080,제테마,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,4200,-1.52,156605815800
274090,켄코아에어로스페이스,KOSDAQ,"항공기,우주선 및 부품 제조업",11340,-4.55,156199507380
086670,비엠티,KOSDAQ,일반 목적용 기계 제조업,15680,-4.68,155637876800
046440,KG파이낸셜,KOSDAQ,소프트웨어 개발 및 공급업,4090,-2.62,155464180180
355150,코스텍시스,KOSDAQ,반도체 제조업,19930,-4.18,155401185500
011785,금호석유화학우,KOSPI,기타,51200,-3.4,154802483200
122990,와이솔,KOSDAQ,전자부품 제조업,5810,-4.28,154773060610
065660,안트로젠,KOSDAQ,기타 전문 도매업,15420,-3.5,154294062000
123410,코리아에프티,KOSDAQ,자동차 신품 부품 제조업,5540,-4.32,154239494560
071840,롯데하이마트,KOSPI,가전제품 및 정보통신장비 소매업,6510,0.0,153686205120
000970,한국주철관,KOSPI,1차 철강 제조업,6740,-0.3,153675370000
013990,아가방컴퍼니,KOSDAQ,생활용품 도매업,4670,-6.04,153584793120
382900,범한퓨얼셀,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",17530,-4.99,153580330000
293480,하나제약,KOSPI,의약품 제조업,8630,-3.9,153380523980
389020,자람테크놀로지,KOSDAQ,반도체 제조업,22150,-3.49,152947566300
092070,디엔에프,KOSDAQ,기타 화학제품 제조업,13190,-7.11,152632807020
007330,푸른저축은행,KOSDAQ,은행 및 저축기관,10100,0.0,152336280000
051370,인터플렉스,KOSDAQ,전자부품 제조업,6520,-10.93,152095117440
024800,유성티엔에스,KOSDAQ,육상 여객 운송업,4310,0.0,151821344700
041520,이엘씨,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12450,-2.28,151749688500
025820,이구산업,KOSPI,1차 비철금속 제조업,4530,-0.44,151492260000
088800,에이스테크,KOSDAQ,통신 및 방송 장비 제조업,2005,-4.98,151390400170
272550,삼양패키징,KOSPI,플라스틱제품 제조업,9990,-0.6,150533375940
023600,삼보판지,KOSDAQ,"펄프, 종이 및 판지 제조업",9400,3.52,150478020000
140610,엔솔바이오사이언스,KONEX,자연과학 및 공학 연구개발업,10460,-2.97,150377164920
212560,네오오토,KOSDAQ,자동차 신품 부품 제조업,11070,-10.22,149293872360
474650,링크솔루션,KOSDAQ,특수 목적용 기계 제조업,25850,-4.96,148690027200
101970,우양에이치씨,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",10050,4.25,148639590450
00279K,아모레퍼시픽홀딩스3우C,KOSPI,기타,20950,-3.9,148581590000
041020,폴라리스오피스,KOSDAQ,소프트웨어 개발 및 공급업,2985,-3.71,148306122105
054450,텔레칩스,KOSDAQ,반도체 제조업,9770,-3.93,147959156410
260970,에스앤디,KOSDAQ,기타 식품 제조업,51000,-9.73,147530454000
418550,제이오,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업",4605,-6.12,147441384165
004970,신라교역,KOSPI,어로 어업,9210,-2.64,147360000000
039860,나노엔텍,KOSDAQ,의료용 기기 제조업,3865,-4.09,147229649845
271980,제일약품,KOSPI,의약품 제조업,9970,-0.99,146607573840
079960,동양이엔피,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",19400,-8.27,146502165200
084990,헬릭스미스,KOSDAQ,자연과학 및 공학 연구개발업,3170,-2.76,146114166490
310200,애니플러스,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",2795,-0.18,145795126620
126640,화신정공,KOSDAQ,자동차 신품 부품 제조업,4145,-6.12,145306746950
147830,제룡산업,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",7260,0.55,145200000000
469610,이노테크,KOSDAQ,특수 목적용 기계 제조업,16210,-9.84,144964409000
000020,동화약품,KOSPI,의약품 제조업,5190,-2.26,144964329300
114840,아이패밀리에스씨,KOSDAQ,기타 화학제품 제조업,8690,-6.56,144961235650
334970,프레스티지바이오로직스,KOSDAQ,의약품 제조업,1856,-6.92,144308894272
048870,시너지이노베이션,KOSDAQ,의료용 기기 제조업,1629,-2.63,143526242727
005990,매일홀딩스,KOSDAQ,동·식물성 유지 및 낙농제품 제조업,10790,0.19,143488700160
067280,멀티캠퍼스,KOSDAQ,기타 교육기관,24200,-3.39,143428051800
338840,와이바이오로직스,KOSDAQ,자연과학 및 공학 연구개발업,9320,-8.9,143217466920
251370,와이엠티,KOSDAQ,기초 화학물질 제조업,7930,-10.29,142844779090
049960,쎌바이오텍,KOSDAQ,기초 의약물질 제조업,15180,-2.32,142692000000
153890,져스텍,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",11820,-8.94,142434605100
005160,동국산업,KOSDAQ,1차 철강 제조업,2625,-2.23,142391765250
003480,한진중공업홀딩스,KOSPI,연료용 가스 제조 및 배관공급업,4820,-0.82,142333693840
0039P0,매드업,KOSDAQ,광고업,7560,-7.35,142183944000
060150,인선이엔티,KOSDAQ,폐기물 처리업,3110,-1.11,141702833320
293580,나우IB,KOSDAQ,기타 금융업,1488,-1.52,141255765600
081000,일진다이아,KOSPI,기타 화학제품 제조업,9930,-1.19,141035541750
003010,혜인,KOSPI,기계장비 및 관련 물품 도매업,11080,14.34,140857236760
004090,한국석유,KOSPI,기타 비금속 광물제품 제조업,11090,1.46,140777790800
015890,태경산업,KOSPI,기초 화학물질 제조업,4810,-1.43,140590287500
462860,더즌,KOSDAQ,전기 통신업,1956,-4.12,140355758988
094280,효성ITX,KOSPI,기타 사업지원 서비스업,12120,-0.08,140085384000
012610,경인양행,KOSPI,기초 화학물질 제조업,3365,-0.59,140039068225
001540,안국약품,KOSDAQ,의약품 제조업,10720,-9.38,139814742400
000520,삼일제약,KOSPI,의약품 제조업,6430,-4.88,139478344730
300080,플리토,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",8450,-3.21,139471060950
106190,하이텍팜,KOSDAQ,기초 의약물질 제조업,13110,11.57,139400898030
322310,오로스테크놀로지,KOSDAQ,특수 목적용 기계 제조업,14840,-6.55,138999483280
255220,SG,KOSDAQ,기타 비금속 광물제품 제조업,1268,-6.07,138926266936
089600,KT나스미디어,KOSDAQ,광고업,12000,-0.66,138817956000
101360,에코앤드림,KOSDAQ,일차전지 및 이차전지 제조업,7800,-4.88,138731689200
0007C0,아크릴,KOSDAQ,소프트웨어 개발 및 공급업,17260,0.12,138603392240
004150,한솔홀딩스,KOSPI,기타 금융업,3375,-3.02,138464842500
093640,케이알엠,KOSDAQ,반도체 제조업,4215,-0.12,138436262940
040350,크레오에스지,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",6970,-5.17,138397686120
020120,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",3715,-3.26,137691890690
102120,어보브반도체,KOSDAQ,반도체 제조업,7730,-6.42,137445220690
003100,선광,KOSDAQ,기타 운송관련 서비스업,20700,-4.39,136620000000
069510,에스텍,KOSDAQ,영상 및 음향기기 제조업,12510,-0.4,136484100000
205500,넥써쓰,KOSDAQ,소프트웨어 개발 및 공급업,1677,-1.18,136482720465
086890,이수앱지스,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,3330,-2.92,135780556860
038290,마크로젠,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",12520,-2.57,135734328000
032580,피델릭스,KOSDAQ,반도체 제조업,4095,1.11,135675802080
226590,엠디바이스,KOSDAQ,전자부품 제조업,12640,-0.24,135460149760
405100,큐알티,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",11010,-6.93,135305204010
489500,엘케이켐,KOSDAQ,기타 화학제품 제조업,21100,-2.54,134855121800
035080,그래디언트,KOSDAQ,무점포 소매업,11790,-1.59,134774838360
263860,지니언스,KOSDAQ,소프트웨어 개발 및 공급업,14840,-2.24,134741264000
408920,메쎄이상,KOSDAQ,기타 사업지원 서비스업,3100,0.0,134020610500
217950,파마리서치바이오,KONEX,의약품 제조업,32000,0.0,133863680000
049720,고려신용정보,KOSDAQ,기타 사업지원 서비스업,9360,-1.58,133848000000
321550,티움바이오,KOSDAQ,자연과학 및 공학 연구개발업,4450,-8.81,133671213750
451760,컨텍,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",8080,-4.94,133382813920
118990,모트렉스,KOSDAQ,자동차 신품 부품 제조업,5430,-5.24,133237924530
142210,유니트론텍,KOSDAQ,자동차 부품 및 내장품 판매업,6420,-4.61,133224007260
042600,새로닉스,KOSDAQ,전자부품 제조업,10720,-4.63,133180713280
009270,신원,KOSPI,봉제의복 제조업,1160,8.41,133133655880
264660,씨앤지하이테크,KOSDAQ,특수 목적용 기계 제조업,13690,-2.84,133082844680
006060,화승인더,KOSPI,상품 종합 도매업,2405,-4.37,133044600000
047770,코데즈컴바인,KOSDAQ,봉제의복 제조업,3510,30.0,132827533020
232680,라온로보틱스,KOSDAQ,특수 목적용 기계 제조업,10000,-4.21,132575000000
107590,미원홀딩스,KOSPI,기타 금융업,57000,1.79,132240000000
014280,금강공업,KOSPI,1차 철강 제조업,4500,0.45,131982106500
413630,씨피시스템,KOSDAQ,플라스틱제품 제조업,3615,-4.11,131718327075
322510,제이엘케이,KOSDAQ,소프트웨어 개발 및 공급업,5120,-1.54,131716567040
240550,동방메디컬,KOSDAQ,의료용 기기 제조업,6290,-5.41,131674482600
394420,리센스메디컬,KOSDAQ,의료용 기기 제조업,11960,1.96,131556423960
340450,지씨지놈,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",5560,-1.07,131498409080
024090,디씨엠,KOSPI,1차 철강 제조업,11500,0.35,131100000000
388790,라이콤,KOSDAQ,통신 및 방송 장비 제조업,4275,2.15,130875534000
004080,신흥,KOSPI,기계장비 및 관련 물품 도매업,14050,0.07,130665000000
013520,화승코퍼레이션,KOSPI,자동차 신품 부품 제조업,2610,-4.04,130633767720
210540,디와이파워,KOSPI,특수 목적용 기계 제조업,11810,-1.58,130402571480
008350,남선알미늄,KOSPI,1차 비철금속 제조업,1010,-1.85,130369880900
457550,우진엔텍,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",13960,-8.22,130092653680
417500,제이아이테크,KOSDAQ,기타 화학제품 제조업,3965,1.67,129991509960
018470,조일알미늄,KOSPI,1차 비철금속 제조업,1026,-2.19,129924145746
140670,알에스오토메이션,KOSDAQ,전자부품 제조업,10100,-6.83,129682384000
136540,윈스테크넷,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",10530,-1.4,129305725380
146320,비씨엔씨,KOSDAQ,반도체 제조업,10100,-0.79,129259022300
432720,퀄리타스반도체,KOSDAQ,반도체 제조업,9100,-5.01,129106905200
289080,SV인베스트먼트,KOSDAQ,기타 금융업,2140,-2.28,128695818620
011690,와이투솔루션,KOSPI,반도체 제조업,3505,-7.03,128648900970
080420,모다이노칩,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업",1613,-1.1,128590976286
002390,한독,KOSPI,의약품 제조업,9340,-2.71,128551398220
007540,샘표,KOSPI,기타 금융업,44700,-2.51,128548260000
214420,토니모리,KOSPI,기타 화학제품 제조업,5340,-8.87,128452626660
220260,켐트로스,KOSDAQ,기타 화학제품 제조업,4005,-1.96,128448580275
037560,LG헬로비전,KOSPI,텔레비전 방송업,1658,-3.49,128406902170
059120,아진엑스텍,KOSDAQ,반도체 제조업,7000,-7.53,128170462000
478340,나라스페이스테크놀로지,KOSDAQ,"항공기,우주선 및 부품 제조업",11060,-7.83,127965670980
267290,경동도시가스,KOSPI,연료용 가스 제조 및 배관공급업,21700,0.23,127930310200
418420,라온텍,KOSDAQ,전자부품 제조업,4155,-3.03,127868288490
004960,한신공영,KOSPI,건물 건설업,11050,-5.47,127856257100
361390,제노코,KOSDAQ,통신 및 방송 장비 제조업,13120,-6.95,127741318720
095190,신화프리텍,KOSDAQ,기타 금속 가공제품 제조업,1952,-1.21,127388421824
487400,케이앤에스아이앤씨,KOSDAQ,통신 및 방송 장비 제조업,12400,-16.55,127234936800
297890,HB솔루션,KOSDAQ,특수 목적용 기계 제조업,1738,-3.98,127118908532
048550,SM C&C,KOSDAQ,광고업,1312,-3.53,126889581440
089470,HDC현대EP,KOSPI,기타 화학제품 제조업,3975,-1.61,126802500000
350520,이지스레지던스리츠,KOSPI,부동산 임대 및 공급업,3425,-0.72,126266741850
094840,슈프리마에이치큐,KOSDAQ,통신 및 방송 장비 제조업,12860,3.21,126106561740
035610,솔본,KOSDAQ,회사 본부 및 경영 컨설팅 서비스업,4610,-8.53,126065046170
242040,나무에이엑스,KOSDAQ,소프트웨어 개발 및 공급업,3640,-5.7,125966800960
009780,엠에스씨,KOSDAQ,기타 식품 제조업,7150,-1.52,125840000000
086980,쇼박스,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",2015,-1.71,125812570000
036690,코맥스,KOSDAQ,통신 및 방송 장비 제조업,2885,0.0,125692107675
267320,나인테크,KOSDAQ,특수 목적용 기계 제조업,2185,-2.46,125452419575
396300,세아메카닉스,KOSDAQ,기타 금속 가공제품 제조업,4735,-1.87,125427782500
053080,케이엔솔,KOSDAQ,일반 목적용 기계 제조업,9600,5.49,124798147200
009070,KCTC,KOSPI,도로 화물 운송업,4140,1.6,124200000000
192410,오늘이엔엠,KOSDAQ,통신 및 방송 장비 제조업,4930,0.92,124166531370
067290,JW신약,KOSDAQ,의약품 제조업,2215,5.48,124122183145
285490,노바텍,KOSDAQ,그외 기타 제품 제조업,11730,-3.85,124054497630
012200,계양전기,KOSPI,일반 목적용 기계 제조업,4555,5.07,123999986095
211270,AP위성,KOSDAQ,통신 및 방송 장비 제조업,8190,-5.32,123524069760
122450,KX,KOSDAQ,텔레비전 방송업,2755,-1.61,123478642670
333430,일승,KOSDAQ,선박 및 보트 건조업,4010,-4.3,123214255470
473980,노머스,KOSDAQ,창작 및 예술관련 서비스업,11300,-0.88,122975097600
037350,성도이엔지,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업",8080,-4.27,122896800000
214390,경보제약,KOSPI,기초 의약물질 제조업,5140,-2.1,122881260400
006660,삼성공조,KOSPI,자동차 신품 부품 제조업,15110,29.92,122788604540
227840,현대코퍼레이션홀딩스,KOSPI,음·식료품 및 담배 도매업,13430,-1.83,122224227480
0015N0,아로마티카,KOSDAQ,기타 화학제품 제조업,9710,13.57,122121912620
115310,인포바인,KOSDAQ,전기 통신업,8220,4.31,121915332780
079430,현대리바트,KOSPI,가구 제조업,6050,0.0,121690922100
011280,태림포장,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",1717,-0.64,121573798980
452450,피아이이,KOSDAQ,특수 목적용 기계 제조업,3365,-2.18,121235902500
474170,루미르,KOSDAQ,"항공기,우주선 및 부품 제조업",6790,-5.3,120982155840
402490,그린리소스,KOSDAQ,반도체 제조업,7130,-7.16,120748097210
073010,케이에스피,KOSDAQ,일반 목적용 기계 제조업,3000,-5.21,120573750000
027710,팜스토리,KOSDAQ,동물용 사료 및 조제식품 제조업,1081,0.75,120441344600
005800,신영와코루,KOSPI,봉제의복 제조업,13360,-1.55,120240000000
052260,현대바이오랜드,KOSDAQ,기타 화학제품 제조업,4005,0.88,120150000000
002620,제일파마홀딩스,KOSPI,회사 본부 및 경영 컨설팅 서비스업,7520,-1.57,120119629600
001520,동양,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1120,-3.36,119976675840
021320,KCC건설,KOSDAQ,건물 건설업,5600,-2.61,119840000000
366030,나인앤컴퍼니,KOSDAQ,의복 액세서리 제조업,5280,8.87,119612328000
001360,삼성제약,KOSPI,의약품 제조업,1268,-2.91,119397516172
078000,텔코웨어,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",12900,0.55,119196993300
308080,바이젠셀,KOSDAQ,자연과학 및 공학 연구개발업,5810,-3.81,119100700600
149950,아바텍,KOSDAQ,전자부품 제조업,8710,-7.04,119045693130
458650,성우,KOSDAQ,일차전지 및 이차전지 제조업,7900,-6.29,118860793000
307750,국전,KOSDAQ,의약품 제조업,2200,-4.76,118769833600
148150,세경하이테크,KOSDAQ,전자부품 제조업,3340,1.67,118713012120
282880,코윈테크,KOSDAQ,특수 목적용 기계 제조업,10140,-6.46,118577991480
259630,엠플러스,KOSDAQ,특수 목적용 기계 제조업,9700,-4.62,118557241200
109740,디에스케이,KOSDAQ,특수 목적용 기계 제조업,4610,-9.07,118524897900
090850,현대이지웰,KOSDAQ,소프트웨어 개발 및 공급업,5270,0.38,118458548810
083420,그린케미칼,KOSPI,기타 화학제품 제조업,4930,3.14,118320000000
256940,킵스파마,KOSDAQ,의약품 제조업,5880,-4.23,118059504360
246710,티앤알바이오팹,KOSDAQ,기초 의약물질 제조업,2470,-4.08,117731324880
217270,넵튠,KOSDAQ,소프트웨어 개발 및 공급업,2515,-3.27,117540142145
0088M0,메쥬,KOSDAQ,의료용 기기 제조업,11850,-8.78,117098737500
034590,인천도시가스,KOSPI,연료용 가스 제조 및 배관공급업,26700,0.0,116805931800
453450,그리드위즈,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",14700,-7.55,116758425000
095700,제넥신,KOSDAQ,자연과학 및 공학 연구개발업,2555,-2.48,116355962170
013570,디와이,KOSPI,기타 금융업,4410,-2.22,116069581530
041590,플래스크,KOSDAQ,실내건축 및 건축마무리 공사업,2370,0.0,116064014460
238540,나노솔루션,KONEX,기타 화학제품 제조업,103800,0.0,116011032000
017510,세명전기,KOSDAQ,기타 금속 가공제품 제조업,7590,-2.69,115717140000
290720,푸드나무,KOSDAQ,무점포 소매업,3030,-2.88,115592297190
488280,에스투더블유,KOSDAQ,소프트웨어 개발 및 공급업,10670,-7.54,115507935620
049520,유아이엘,KOSDAQ,전자부품 제조업,3740,-1.19,115351417500
